Geotek MSCL 7.9 - TN336_JPC11-11.raw created at 1:10:23 on 1/21/2016.,,,,,,,,,,,Geotek MSCL 7.9 - TN336_JPC11-11.out created at 8:27:02 on 1/21/2016.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Core Depth,Section,Sect Depth,CTD ,Tr. Time ,PW Amp   ,A Gamma  ,Mag Sus  ,Temp     ,NC Res   ,,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,MS1,Imp,FP,RES
0.111,1,11.1,-2.3,86.31,0.014,3684,163,19.55,418.4,,0.111,1,11.1,9.95,0.014,1670.024,2.0055,170.8214,85.1779,3349.178,0.4319,0.726
0.121,1,12.1,-2.35,86.16,0.0081,3616,164,19.55,421.8,,0.121,1,12.1,9.945,0.0081,1673.397,2.0339,172.1197,84.624,3403.579,0.4154,0.7193
0.131,1,13.1,-2.35,86.3,0.0129,3647,166,19.54,424.7,,0.131,1,13.1,9.945,0.0129,1669.464,2.0213,174.2187,86.19,3374.544,0.4227,0.7137
0.141,1,14.1,-2.36,86.27,0.0151,3636,167,19.54,427.6,,0.141,1,14.1,9.944,0.0151,1670.138,2.026,175.3192,86.535,3383.686,0.42,0.7083
0.151,1,15.1,-2.52,86.29,0.0212,3687,168,19.54,429.4,,0.151,1,15.1,9.928,0.0212,1666.89,2.0087,177.1934,88.2124,3348.305,0.43,0.7049
0.161,1,16.1,-2.47,86.27,0.0108,3687,169,19.55,429.6,,0.161,1,16.1,9.933,0.0108,1668.29,2.0077,177.9884,88.6528,3349.43,0.4306,0.7044
0.171,1,17.1,-2.41,86.01,0.0115,3692,170,19.55,431.4,,0.171,1,17.1,9.939,0.0115,1676.619,2.0045,178.7288,89.1639,3360.78,0.4324,0.7011
0.181,1,18.1,-2.42,86.05,0.0111,3642,170,19.55,433.4,,0.181,1,18.1,9.938,0.0111,1675.32,2.0248,178.7809,88.2964,3392.158,0.4207,0.6974
0.191,1,19.1,-2.42,85.95,0.0193,3582,170,19.54,432.9,,0.191,1,19.1,9.938,0.0193,1678.149,2.0494,178.7809,87.2374,3439.131,0.4064,0.6985
0.201,1,20.1,-2.37,86.05,0.0165,3662,171,19.54,433.7,,0.201,1,20.1,9.943,0.0165,1676.163,2.0157,179.5708,89.0864,3378.628,0.4259,0.6969
0.211,1,21.1,-2.36,86.12,0.013,3664,171,19.55,432.5,,0.211,1,21.1,9.944,0.013,1674.356,2.0147,179.5185,89.105,3373.3,0.4265,0.6992
0.221,1,22.1,-2.27,86.05,0.0119,3680,170,19.55,432.8,,0.221,1,22.1,9.953,0.0119,1677.849,2.0065,178.0019,88.7145,3366.534,0.4313,0.6985
0.231,1,23.1,-2.24,86.05,0.0117,3618,169,19.54,433.6,,0.231,1,23.1,9.956,0.0117,1678.354,2.0309,176.8005,87.0565,3408.521,0.4171,0.6971
0.241,1,24.1,-2.17,86.15,0.0115,3555,168,19.54,432,,0.241,1,24.1,9.963,0.0115,1676.708,2.0554,175.3971,85.3338,3446.347,0.4029,0.7
0.251,1,25.1,-2.12,86.17,0.0068,3530,167,19.55,432.1,,0.251,1,25.1,9.968,0.0068,1676.985,2.0649,174.1001,84.3154,3462.749,0.3974,0.6999
0.261,1,26.1,-2.06,86.14,0.006,3555,166,19.55,431.6,,0.261,1,26.1,9.974,0.006,1678.842,2.0532,172.7564,84.1418,3446.927,0.4042,0.7007
0.271,1,27.1,-1.98,86.19,0.0148,3596,166,19.55,432.7,,0.271,1,27.1,9.982,0.0148,1678.776,2.0346,172.356,84.7138,3415.584,0.415,0.6988
0.281,1,28.1,-1.97,86.13,0.0107,3577,168,19.55,432.9,,0.281,1,28.1,9.983,0.0107,1680.64,2.0422,174.382,85.3899,3432.177,0.4106,0.6984
0.291,1,29.1,-1.92,86.37,0.0216,3546,168,19.54,432.6,,0.291,1,29.1,9.988,0.0216,1674.715,2.054,174.1295,84.7745,3439.917,0.4037,0.699
0.301,1,30.1,-1.93,86.16,0.0129,3574,169,19.55,431,,0.301,1,30.1,9.987,0.0129,1680.464,2.0426,175.2168,85.781,3432.526,0.4103,0.7018
0.311,1,31.1,-1.97,86.3,0.0122,3559,171,19.55,424.9,,0.311,1,31.1,9.983,0.0122,1675.843,2.0496,177.496,86.5985,3434.88,0.4062,0.7133
0.321,1,32.1,-1.85,86.33,0.0101,3618,173,19.55,423.1,,0.321,1,32.1,9.995,0.0101,1677.013,2.0229,178.9488,88.4595,3392.508,0.4217,0.7168
0.331,1,33.1,-1.9,86.16,0.0156,3579,175,19.55,418.3,,0.331,1,33.1,9.99,0.0156,1680.969,2.0399,181.2798,88.8658,3429.056,0.4119,0.7261
0.341,1,34.1,-1.91,86.58,0.0158,3596,178,19.54,415.9,,0.341,1,34.1,9.989,0.0158,1669.006,2.0331,184.4409,90.7171,3393.327,0.4158,0.7309
0.351,1,35.1,-1.77,86.44,0.0091,3552,180,19.55,408.2,,0.351,1,35.1,10.003,0.0091,1675.264,2.0485,185.7589,90.6826,3431.698,0.4069,0.7465
0.361,1,36.1,-1.77,86.49,0.0201,3576,182,19.55,401.5,,0.361,1,36.1,10.003,0.0201,1673.862,2.0385,187.8229,92.1372,3412.19,0.4127,0.7608
0.371,1,37.1,-1.74,86.59,0.0133,3620,184,19.55,396.9,,0.371,1,37.1,10.006,0.0133,1671.567,2.0199,189.7223,93.9261,3376.416,0.4235,0.7707
0.381,1,38.1,-1.79,86.42,0.015,3560,187,19.55,392.7,,0.381,1,38.1,10.001,0.015,1675.49,2.0455,193.0946,94.3979,3427.28,0.4086,0.7802
0.391,1,39.1,-1.8,86.21,0.0126,3587,188,19.55,387.7,,0.391,1,39.1,10,0.0126,1681.237,2.0346,194.1833,95.4407,3420.641,0.415,0.7916
0.401,1,40.1,-1.79,86.29,0.0165,3534,190,19.55,383.6,,0.401,1,40.1,10.001,0.0165,1679.147,2.0564,196.1924,95.4069,3452.958,0.4023,0.8011
0.411,1,41.1,-1.74,86.42,0.0137,3651,191,19.55,383,,0.411,1,41.1,10.006,0.0137,1676.328,2.0074,196.94,98.1068,3365.069,0.4307,0.8025
0.421,1,42.1,-1.84,86.3,0.0159,3566,193,19.54,380.4,,0.421,1,42.1,9.996,0.0159,1678.026,2.0441,199.5787,97.6377,3430.01,0.4095,0.8088
0.431,1,43.1,-1.9,86.29,0.0327,3525,194,19.55,380.7,,0.431,1,43.1,9.99,0.0327,1677.3,2.0624,200.9616,97.4397,3459.297,0.3988,0.8082
0.441,1,44.1,-1.84,86.41,0.0129,3793,197,19.55,379.2,,0.441,1,44.1,9.996,0.0129,1674.933,1.9538,203.715,104.2666,3272.467,0.4618,0.8118
0.451,1,45.1,-1.87,86.36,0.0103,3601,198,19.55,377.1,,0.451,1,45.1,9.993,0.0103,1675.834,2.0303,204.927,100.9352,3402.417,0.4175,0.817
0.461,1,46.1,-1.9,86.24,0.0107,3591,199,19.55,379,,0.461,1,46.1,9.99,0.0107,1678.709,2.035,206.1411,101.2983,3416.158,0.4147,0.8122
0.471,1,47.1,-1.9,86.33,0.0169,3590,201,19.55,380.4,,0.471,1,47.1,9.99,0.0169,1676.174,2.0354,208.2128,102.2957,3411.687,0.4145,0.8087
0.481,1,48.1,-1.9,86.25,0.0177,3661,201,19.55,383.8,,0.481,1,48.1,9.99,0.0177,1678.427,2.0066,208.2128,103.7635,3367.948,0.4312,0.8007
0.491,1,49.1,-1.87,86.14,0.018,3584,202,19.55,386.7,,0.491,1,49.1,9.993,0.018,1682.04,2.0373,209.067,102.6218,3426.747,0.4134,0.7939
0.501,1,50.1,-1.81,86.25,0.0192,3570,201,19.55,386.2,,0.501,1,50.1,9.999,0.0192,1679.939,2.0418,207.671,101.7094,3430.112,0.4108,0.7951
0.511,1,51.1,-1.81,86.28,0.0173,3588,202,19.55,387.3,,0.511,1,51.1,9.999,0.0173,1679.093,2.0344,208.7042,102.5881,3415.931,0.4151,0.7925
0.521,1,52.1,-1.81,86.38,0.0188,3564,203,19.55,389.7,,0.521,1,52.1,9.999,0.0188,1676.278,2.0443,209.7374,102.5967,3426.798,0.4093,0.7869
0.531,1,53.1,-1.62,86.33,0.0177,3567,204,19.55,390.5,,0.531,1,53.1,10.018,0.0177,1680.872,2.0392,209.6162,102.7947,3427.589,0.4123,0.785
0.541,1,54.1,-1.55,86.35,0.0186,3622,203,19.55,390.1,,0.541,1,54.1,10.025,0.0186,1681.483,2.0153,208.1676,103.295,3388.646,0.4262,0.786
0.551,1,55.1,-1.5,86.29,0.0301,3566,204,19.55,391.1,,0.551,1,55.1,10.03,0.0301,1684.016,2.0371,208.8916,102.5413,3430.586,0.4135,0.7837
0.561,1,56.1,-1.54,86.44,0.0345,3618,205,19.56,390.3,,0.561,1,56.1,10.026,0.0345,1679.116,2.0167,210.1579,104.2093,3386.258,0.4254,0.7855
0.571,1,57.1,-1.5,86.28,0.0282,3578,206,19.56,389.4,,0.571,1,57.1,10.03,0.0282,1684.299,2.0322,210.9395,103.7984,3422.839,0.4164,0.7876
0.581,1,58.1,-1.55,86.16,0.0291,3593,207,19.54,390,,0.581,1,58.1,10.025,0.0291,1686.858,2.0271,212.2695,104.7175,3419.376,0.4193,0.7863
0.591,1,59.1,-1.55,86.23,0.0435,3550,207,19.55,387.3,,0.591,1,59.1,10.025,0.0435,1684.874,2.0448,212.2695,103.81,3445.209,0.4091,0.7925
0.601,1,60.1,-1.6,86.43,0.0332,3571,208,19.55,387.8,,0.601,1,60.1,10.02,0.0332,1678.392,2.0371,213.6029,104.8556,3419.077,0.4135,0.7913
0.611,1,61.1,-1.62,86.31,0.0366,3543,208,19.55,386.5,,0.611,1,61.1,10.018,0.0366,1681.437,2.0491,213.7263,104.301,3445.482,0.4065,0.7943
0.621,1,62.1,-1.72,86.29,0.0264,3595,208,19.55,384.6,,0.621,1,62.1,10.008,0.0264,1680.322,2.0297,214.3447,105.6045,3410.537,0.4178,0.7987
0.631,1,63.1,-1.77,86.3,0.0253,3572,208,19.55,385.3,,0.631,1,63.1,10.003,0.0253,1679.201,2.0402,214.6548,105.2145,3425.845,0.4117,0.797
0.641,1,64.1,-1.77,86.29,0.0229,3514,208,19.56,383.9,,0.641,1,64.1,10.003,0.0229,1679.483,2.0644,214.6548,103.9807,3467.075,0.3977,0.8004
0.651,1,65.1,-1.81,86.12,0.0291,3649,208,19.55,381.7,,0.651,1,65.1,9.999,0.0291,1683.617,2.0096,214.9034,106.9377,3383.419,0.4295,0.8056
0.661,1,66.1,-1.87,86.26,0.026,3542,207,19.56,380.6,,0.661,1,66.1,9.993,0.026,1678.649,2.0547,214.2419,104.2705,3449.077,0.4033,0.8083
0.671,1,67.1,-1.87,86.24,0.0274,3608,207,19.55,380.5,,0.671,1,67.1,9.993,0.0274,1679.214,2.0274,214.2419,105.672,3404.477,0.4191,0.8085
0.681,1,68.1,-1.91,86.16,0.0213,3613,207,19.55,379.1,,0.681,1,68.1,9.989,0.0213,1680.801,2.0262,214.4903,105.8586,3405.632,0.4198,0.812
0.691,1,69.1,-1.96,86.16,0.0221,3529,208,19.56,378.5,,0.691,1,69.1,9.984,0.0221,1679.96,2.062,215.8389,104.6757,3464.038,0.3991,0.8134
0.701,1,70.1,-2.02,86.12,0.018,3517,210,19.55,381.2,,0.701,1,70.1,9.978,0.018,1680.081,2.0683,218.2938,105.5439,3474.868,0.3954,0.8068
0.711,1,71.1,-2.07,85.97,0.0189,3515,212,19.55,379.5,,0.711,1,71.1,9.973,0.0189,1683.491,2.0702,220.6927,106.6067,3485.091,0.3943,0.8109
0.721,1,72.1,-2.12,86.06,0.0152,3572,214,19.55,380.4,,0.721,1,72.1,9.968,0.0152,1680.094,2.0473,223.0983,108.9705,3439.703,0.4076,0.8089
0.731,1,73.1,-2.17,85.77,0.021,3561,217,19.56,385.3,,0.731,1,73.1,9.963,0.021,1687.5,2.0529,226.5546,110.357,3464.31,0.4043,0.7972
0.741,1,74.1,-2.22,85.73,0.0206,3548,220,19.56,385,,0.741,1,74.1,9.958,0.0206,1687.797,2.0594,230.0207,111.694,3475.818,0.4006,0.7978
0.751,1,75.1,-2.23,85.7,0.0253,3562,222,19.55,389.3,,0.751,1,75.1,9.957,0.0253,1688.486,2.0537,232.1793,113.0517,3467.719,0.4039,0.7878
0.761,1,76.1,-2.27,85.71,0.0218,3566,223,19.56,390.6,,0.761,1,76.1,9.953,0.0218,1687.521,2.0529,233.4966,113.7396,3464.322,0.4043,0.785
0.771,1,77.1,-2.32,85.72,0.0205,3555,225,19.55,394.1,,0.771,1,77.1,9.948,0.0205,1686.387,2.0585,235.9337,114.6131,3471.469,0.4011,0.7769
0.781,1,78.1,-2.37,85.82,0.016,3509,226,19.55,394.8,,0.781,1,78.1,9.943,0.016,1682.687,2.079,237.3275,114.1573,3498.226,0.3892,0.7755
0.791,1,79.1,-2.37,85.85,0.016,3538,227,19.55,398.1,,0.791,1,79.1,9.943,0.016,1681.834,2.0667,238.3776,115.3428,3475.824,0.3964,0.768
0.801,1,80.1,-2.42,85.68,0.0126,3575,229,19.57,400.4,,0.801,1,80.1,9.938,0.0126,1685.835,2.0523,240.8284,117.3478,3459.775,0.4047,0.7632
0.811,1,81.1,-2.37,85.6,0.0277,3538,230,19.57,400.5,,0.811,1,81.1,9.943,0.0277,1688.976,2.0667,241.528,116.8672,3490.585,0.3964,0.7628
0.821,1,82.1,-2.41,85.71,0.0222,3562,229,19.57,400.8,,0.821,1,82.1,9.939,0.0222,1685.148,2.0575,240.7582,117.0169,3467.131,0.4017,0.7622
0.831,1,83.1,-2.31,85.73,0.0132,3544,231,19.56,401.8,,0.831,1,83.1,9.949,0.0132,1686.271,2.0629,242.1548,117.3844,3478.645,0.3985,0.7601
0.841,1,84.1,-2.3,85.79,0.018,3563,231,19.57,401.9,,0.841,1,84.1,9.95,0.018,1684.727,2.0548,242.0843,117.8156,3461.733,0.4033,0.7599
0.851,1,85.1,-2.35,85.71,0.0167,3549,232,19.57,402.5,,0.851,1,85.1,9.945,0.0167,1686.165,2.0617,243.4864,118.1024,3476.291,0.3993,0.7586
0.861,1,86.1,-2.27,85.87,0.0147,3565,232,19.57,402.6,,0.861,1,86.1,9.953,0.0147,1682.956,2.0533,242.9202,118.306,3455.649,0.4041,0.7584
0.871,1,87.1,-2.27,86.04,0.0133,3567,233,19.57,403,,0.871,1,87.1,9.953,0.0133,1678.132,2.0525,243.9673,118.8641,3444.348,0.4046,0.7576
0.881,1,88.1,-2.3,85.85,0.0124,3462,233,19.57,404.2,,0.881,1,88.1,9.95,0.0124,1683.018,2.0976,244.1803,116.4074,3530.358,0.3784,0.755
0.891,1,89.1,-2.29,85.76,0.0202,3523,233,19.57,403.4,,0.891,1,89.1,9.951,0.0202,1685.753,2.0713,244.1092,117.8504,3491.781,0.3936,0.7568
0.901,1,90.1,-2.24,86.02,0.0215,3532,234,19.57,403.3,,0.901,1,90.1,9.956,0.0215,1679.204,2.0665,244.8007,118.4608,3470.095,0.3965,0.7569
0.911,1,91.1,-2.14,86.03,0.0115,3541,234,19.57,404,,0.911,1,91.1,9.966,0.0115,1680.607,2.0607,244.0903,118.4525,3463.159,0.3998,0.7554
0.921,1,92.1,-2.12,86.01,0.0116,3512,234,19.57,403.8,,0.921,1,92.1,9.968,0.0116,1681.511,2.0725,243.9486,117.7094,3484.875,0.393,0.7559
0.931,1,93.1,-2.09,86.02,0.0169,3591,234,19.58,407.4,,0.931,1,93.1,9.971,0.0169,1681.734,2.0389,243.7362,119.5448,3428.834,0.4125,0.7483
0.941,1,94.1,-1.98,86.04,0.0124,3505,234,19.58,406.6,,0.941,1,94.1,9.982,0.0124,1683.021,2.0725,242.9597,117.2289,3488.103,0.393,0.7499
0.951,1,95.1,-1.88,86.04,0.0188,3536,235,19.58,406.4,,0.951,1,95.1,9.992,0.0188,1684.707,2.0574,243.292,118.2527,3466.1,0.4017,0.7504
0.961,1,96.1,-1.73,86.03,0.0162,3521,236,19.58,408,,0.961,1,96.1,10.007,0.0162,1687.521,2.0606,243.2691,118.0576,3477.301,0.3999,0.7471
0.971,1,97.1,-1.63,86.02,0.0233,3534,238,19.58,407.6,,0.971,1,97.1,10.017,0.0233,1689.492,2.0531,244.6228,119.1486,3468.682,0.4042,0.7477
0.981,1,98.1,-1.64,86.07,0.0196,3493,241,19.58,406.7,,0.981,1,98.1,10.016,0.0196,1687.9,2.0706,247.7779,119.6663,3494.921,0.3941,0.7498
0.991,1,99.1,-1.65,86.08,0.0216,3530,244,19.57,404.5,,0.991,1,99.1,10.015,0.0216,1687.447,2.0552,250.9347,122.0989,3468,0.403,0.7543
1.001,1,100.1,-1.56,86.01,0.0173,3532,247,19.58,402.4,,1.001,1,100.1,10.024,0.0173,1690.958,2.0525,253.3608,123.4405,3470.68,0.4046,0.7588
1.011,1,101.1,-1.45,85.87,0.0246,3532,250,19.58,381.1,,1.011,1,101.1,10.035,0.0246,1696.821,2.0502,255.6259,124.6807,3478.896,0.4059,0.8071
1.021,1,102.1,-1.41,85.85,0.028,3517,253,19.58,378.1,,1.021,1,102.1,10.039,0.028,1698.072,2.0557,258.3954,125.6966,3490.738,0.4027,0.8145
1.031,1,103.1,-1.33,85.78,0.0283,3534,256,19.58,376.8,,1.031,1,103.1,10.047,0.0283,1701.439,2.047,260.8578,127.4366,3482.78,0.4078,0.8176
1.041,1,104.1,-1.24,85.84,0.0245,3512,258,19.59,375.6,,1.041,1,104.1,10.056,0.0245,1701.235,2.0543,262.216,127.6407,3494.897,0.4035,0.8206
1.051,1,105.1,-1.19,85.76,0.0192,3517,259,19.57,375.1,,1.051,1,105.1,10.061,0.0192,1704.387,2.0512,262.8543,128.1459,3496.06,0.4053,0.8219
1.061,1,106.1,-1.14,85.75,0.0121,3491,262,19.58,374.8,,1.061,1,106.1,10.066,0.0121,1705.524,2.0611,265.5173,128.821,3515.312,0.3996,0.8225
1.071,1,107.1,-1.04,85.75,0.0144,3499,263,19.59,375.8,,1.071,1,107.1,10.076,0.0144,1707.218,2.0557,265.7668,129.282,3509.551,0.4027,0.82
1.081,1,108.1,-0.99,85.7,0.01,3458,263,19.59,375,,1.081,1,108.1,10.081,0.01,1709.513,2.0721,265.386,128.0767,3542.26,0.3932,0.8221
1.091,1,109.1,-0.71,85.7,0.0108,3483,263,19.59,372.5,,1.091,1,109.1,10.109,0.0108,1714.262,2.0557,263.2672,128.0645,3524.075,0.4027,0.8284
1.101,1,110.1,-0.43,85.78,0.0082,3479,262,19.59,372.5,,1.101,1,110.1,10.137,0.0082,1716.681,2.0517,260.179,126.8085,3522.195,0.405,0.8284
1.111,1,111.1,-0.47,86.02,0.0067,3434,262,19.59,367.9,,1.111,1,111.1,10.133,0.0067,1709.057,2.0717,260.4758,125.73,3540.666,0.3934,0.84
1.121,1,112.1,1.07,86.54,0.0022,3431,260,19.6,365.4,,1.121,1,112.1,10.287,0.0022,1719.946,2.042,247.4793,121.1968,3512.065,0.4107,0.8467
1.131,1,113.1,1.14,87.06,0.0001,3442,257,19.6,359.2,,1.131,1,113.1,10.294,0.0001,1706.282,2.0359,244.1447,119.918,3473.872,0.4142,0.8633
1.141,1,114.1,1.05,999,0,3367,252,19.6,349.7,,1.141,1,114.1,10.285,0,105.7834,2.0698,239.999,115.9532,218.9495,0.3946,0.8898
1.151,1,115.1,1,87.92,0.0003,3339,242,19.6,335.6,,1.151,1,115.1,10.28,0.0003,1680.013,2.083,230.7985,110.7998,3499.505,0.3869,0.9325
1.161,1,116.1,0.91,87.78,0.0002,3372,228,19.6,312.2,,1.161,1,116.1,10.271,0.0002,1682.391,2.0704,217.9962,105.2897,3483.293,0.3942,1.0122
1.171,1,117.1,0.81,86.82,0.0004,3371,209,19.61,278.6,,1.171,1,117.1,10.261,0.0004,1707.605,2.0729,200.3918,96.6725,3539.684,0.3928,1.1521
1.181,1,118.1,1.35,96.28,0.0001,3402,190,19.6,223.5,,1.181,1,118.1,10.315,0.0001,1483.106,2.0487,179.4393,87.5857,3038.482,0.4068,1.4793
1.191,1,119.1,2.28,999,0,6023,173,19.6,165,,1.191,1,119.1,10.408,0,107.0485,1.2716,159.2164,125.2136,136.1184,0.8576,2.0878
1.201,1,120.1,3.85,999,0,14123,165,19.6,125.7,,1.201,1,120.1,10.565,0,108.6632,0.3031,145.4596,479.8346,32.9407,1.4193,2.8426
1.211,2,0.25,4.41,999,0,11709,169,19.6,124.6,,1.211,2,0.3,10.621,0,109.2392,0.4964,146.7437,295.5994,54.2293,1.3072,2.8729
1.221,2,1.25,4.26,999,0,6839,180,19.61,166.1,,1.221,2,1.3,10.606,0,109.0849,1.0962,156.9297,143.1559,119.5806,0.9593,2.0717
1.231,2,2.25,4.31,999,0,6618,194,19.61,232.1,,1.231,2,2.3,10.611,0,109.1364,1.1345,168.9069,148.8872,123.811,0.9371,1.4172
1.241,2,3.25,3.96,109.36,0.0002,6303,208,19.62,293.7,,1.241,2,3.3,10.576,0.0002,1279.923,1.1965,182.8205,152.7982,1531.406,0.9011,1.085
1.251,2,4.25,3.53,114.7,0.0001,6018,219,19.61,340.2,,1.251,2,4.3,10.533,0.0001,1197.34,1.2575,194.753,154.8756,1505.632,0.8657,0.9183
1.261,2,5.25,-0.34,999,0,5423,229,19.61,371.2,,1.261,2,5.3,10.146,0,104.3537,1.4388,226.8263,157.6448,150.1487,0.7605,0.8315
1.271,2,6.25,-1.49,86.62,0.0002,4391,237,19.62,391.8,,1.271,2,6.3,10.031,0.0002,1674.904,1.7399,242.6129,139.4411,2914.158,0.5859,0.7822
1.281,2,7.25,-1.89,84.92,0.0016,3501,243,19.61,402.1,,1.281,2,7.3,9.991,0.0016,1716.962,2.0724,251.647,121.4305,3558.152,0.3931,0.7594
1.291,2,8.25,-2.07,84.6,0.0084,3498,249,19.61,407.2,,1.291,2,8.3,9.973,0.0084,1723.345,2.0774,259.2098,124.7778,3580.027,0.3902,0.7486
1.301,2,9.25,-2.2,85.29,0.009,3516,252,19.62,412.2,,1.301,2,9.3,9.96,0.009,1700.82,2.0724,263.3251,127.0607,3524.84,0.393,0.7383
1.311,2,10.25,-2.31,85.05,0.0107,3526,254,19.61,412.1,,1.311,2,10.3,9.949,0.0107,1705.933,2.0705,266.2654,128.5998,3532.128,0.3941,0.7386
1.321,2,11.25,-2.29,85.23,0.0177,3502,255,19.61,411,,1.321,2,11.3,9.951,0.0177,1701.026,2.0803,267.1581,128.4255,3538.572,0.3885,0.7408
1.331,2,12.25,-2.32,85.14,0.0167,3526,256,19.61,415,,1.331,2,12.3,9.948,0.0167,1703.133,2.0707,268.4401,129.6371,3526.686,0.394,0.7327
1.341,2,13.25,-2.36,85.09,0.0188,3514,257,19.62,415.7,,1.341,2,13.3,9.944,0.0188,1703.907,2.0766,269.8026,129.924,3538.365,0.3906,0.7313
1.351,2,14.25,-2.36,85.24,0.0142,3513,258,19.62,414.7,,1.351,2,14.3,9.944,0.0142,1699.539,2.077,270.8525,130.4029,3530.015,0.3903,0.7333
1.361,2,15.25,-2.41,85.27,0.0093,3511,260,19.62,412.8,,1.361,2,15.3,9.939,0.0093,1697.814,2.0789,273.3499,131.4854,3529.649,0.3892,0.7372
1.371,2,16.25,-2.35,85.03,0.0084,3499,262,19.62,416.2,,1.371,2,16.3,9.945,0.0084,1705.832,2.0828,274.9717,132.0207,3552.894,0.387,0.7302
1.381,2,17.25,-2.21,85.21,0.0086,3539,264,19.62,415.6,,1.381,2,17.3,9.959,0.0086,1702.975,2.0629,275.9446,133.7623,3513.148,0.3985,0.7316
1.391,2,18.25,-2.26,85.23,0.0093,3513,268,19.62,416.6,,1.391,2,18.3,9.954,0.0093,1701.538,2.075,280.5331,135.1995,3530.618,0.3916,0.7296
1.401,2,19.25,-2.15,85.25,0.0081,3528,270,19.62,420.4,,1.401,2,19.3,9.965,0.0081,1702.837,2.0663,281.7244,136.3405,3518.622,0.3966,0.7219
1.411,2,20.25,-2.11,85.25,0.0091,3509,273,19.62,425.3,,1.411,2,20.3,9.969,0.0091,1703.52,2.0735,284.524,137.2173,3532.299,0.3924,0.7126
1.421,2,21.25,-2.06,85.27,0.0079,3444,273,19.63,431.3,,1.421,2,21.3,9.974,0.0079,1703.792,2.1004,284.1114,135.2666,3578.613,0.3768,0.7013
1.431,2,22.25,-2,85.26,0.0077,3566,271,19.63,439.9,,1.431,2,22.3,9.98,0.0077,1705.108,2.0474,281.5396,137.514,3490.957,0.4076,0.6857
1.441,2,23.25,-1.97,85.37,0.0075,3520,266,19.63,451.3,,1.441,2,23.3,9.983,0.0075,1702.421,2.066,276.1049,133.644,3517.156,0.3968,0.6662
1.451,2,24.25,-2.01,85.64,0.0078,3495,256,19.62,463.5,,1.451,2,24.3,9.979,0.0078,1693.94,2.0774,266.0333,128.0608,3518.988,0.3901,0.6462
1.461,2,25.25,-1.96,85.72,0.0079,3493,239,19.63,475.6,,1.461,2,25.3,9.984,0.0079,1692.49,2.0772,248.0072,119.3944,3515.657,0.3902,0.6276
